Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.parser.ParameterizedParserTest.testConfigurableParserTypesDecorated();1;6;0;6;2;3;0;6;2;0;2;5;3;2;2;2;2;1;0;0;1;0;0.00;0,7500;0,5000;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.parser.ParameterizedParserTest.testConfigurableParserTypes();1;6;0;6;2;3;0;6;2;0;2;5;3;2;2;2;2;1;0;0;1;0;0.00;0,7500;0,5000;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.metadata.TestMetadata.testCompositeProperty();2;22;1;14;5;12;7;7;1;0;8;9;4;5;1;1;1;1;0;0;0;0;0.50;1,0000;1,0000;
org.apache.tika.metadata.Metadata.set(Property,String);89;22;0;15;1;9;7;5;8;1;4;10;2;8;5;5;5;1;1;0;3;0;0.47;org.apache.tika.metadata.TestMetadata.testCompositeProperty();2;22;1;14;5;12;7;7;1;0;8;9;4;5;1;1;1;1;0;0;0;0;0.50;0,8889;0,7500;
org.apache.tika.metadata.Property.composite(Property,Property[]);5;34;0;24;2;16;10;9;32;2;6;14;3;11;7;7;7;1;0;0;3;0;0.42;org.apache.tika.metadata.TestMetadata.testCompositeProperty();2;22;1;14;5;12;7;7;1;0;8;9;4;5;1;1;1;1;0;0;0;0;0.50;0,6111;0,2727;
org.apache.tika.metadata.Metadata.get(String);388;16;0;8;2;5;8;2;2;0;3;5;2;3;2;2;2;1;1;0;1;0;1.00;org.apache.tika.parser.InitializableParserTest.testInitializableParser();3;9;0;9;5;7;0;11;1;0;7;8;5;3;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.tika.metadata.Metadata.getDate(Property);7;22;1;14;2;9;7;6;4;1;5;9;2;7;4;4;4;4;3;3;1;3;0.50;org.apache.tika.metadata.TestMetadata.testGetSetDate();3;70;14;43;3;41;13;9;4;1;37;40;3;37;3;3;3;1;2;0;1;0;0.30;0,2500;0,0000;
org.apache.tika.metadata.Metadata.getInt(Property);11;25;1;17;2;11;7;6;5;1;6;11;2;9;5;5;5;5;4;4;1;4;0.41;org.apache.tika.metadata.TestMetadata.testGetSetDate();3;70;14;43;3;41;13;9;4;1;37;40;3;37;3;3;3;1;2;0;1;0;0.30;0,0000;0,0000;
org.apache.tika.metadata.Metadata.set(Property,Date);19;20;0;13;2;8;7;7;8;1;5;9;2;7;4;4;4;1;0;0;1;0;0.54;org.apache.tika.metadata.TestMetadata.testGetSetDate();3;70;14;43;3;41;13;9;4;1;37;40;3;37;3;3;3;1;2;0;1;0;0.30;0,3750;0,0000;
org.apache.tika.metadata.Metadata.set(Property,String);89;22;0;15;1;9;7;5;8;1;4;10;2;8;5;5;5;1;1;0;3;0;0.47;org.apache.tika.metadata.TestMetadata.testGetSetDate();3;70;14;43;3;41;13;9;4;1;37;40;3;37;3;3;3;1;2;0;1;0;0.30;0,6667;0,7500;
org.apache.tika.metadata.Metadata.getInt(Property);11;25;1;17;2;11;7;6;5;1;6;11;2;9;5;5;5;5;4;4;1;4;0.41;org.apache.tika.metadata.TestMetadata.testGetSetInt();3;37;5;23;2;21;9;8;4;1;17;20;2;18;3;3;3;1;2;0;1;0;0.39;0,1000;0,0000;
org.apache.tika.metadata.Metadata.set(Property,int);22;16;0;9;1;5;7;7;4;1;3;6;1;5;3;3;3;1;0;0;1;0;0.78;org.apache.tika.metadata.TestMetadata.testGetSetInt();3;37;5;23;2;21;9;8;4;1;17;20;2;18;3;3;3;1;2;0;1;0;0.39;0,0000;0,0000;
org.apache.tika.metadata.Metadata.set(Property,String);89;22;0;15;1;9;7;5;8;1;4;10;2;8;5;5;5;1;1;0;3;0;0.47;org.apache.tika.metadata.TestMetadata.testGetSetInt();3;37;5;23;2;21;9;8;4;1;17;20;2;18;3;3;3;1;2;0;1;0;0.39;0,8889;0,7500;
org.apache.tika.metadata.Metadata.set(Property,String);89;22;0;15;1;9;7;5;8;1;4;10;2;8;5;5;5;1;1;0;3;0;0.47;org.apache.tika.metadata.TestMetadata.testGetSetDateUnspecifiedTimezone();1;17;2;9;2;7;6;5;1;0;5;6;2;4;1;1;1;1;0;0;0;0;0.67;0,6667;0,7500;
org.apache.tika.utils.DateUtils.formatDateUnknownTimezone(Date);3;17;0;6;3;4;11;7;1;0;4;5;3;2;1;1;1;1;0;0;0;0;1.83;org.apache.tika.metadata.TestMetadata.testGetSetDateUnspecifiedTimezone();1;17;2;9;2;7;6;5;1;0;5;6;2;4;1;1;1;1;0;0;0;0;0.67;1,0000;1,0000;
org.apache.tika.metadata.Metadata.set(String,String);206;16;0;7;1;4;9;2;2;0;2;4;1;3;2;2;2;1;1;0;1;0;1.29;org.apache.tika.mime.ProbabilisticMimeDetectionTest.testMimeMagicClashSamePriority();3;28;3;18;5;15;7;6;1;0;13;14;5;9;1;1;1;1;0;0;0;0;0.39;0,2500;1,0000;
org.apache.tika.mime.MediaType.parse(String);72;49;3;36;4;26;10;12;14;1;13;22;4;18;8;8;10;7;6;6;2;6;0.28;org.apache.tika.mime.ProbabilisticMimeDetectionTest.testMimeMagicClashSamePriority();3;28;3;18;5;15;7;6;1;0;13;14;5;9;1;1;1;1;0;0;0;0;0.39;0,0357;0,0714;
