Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.jfree.chart.JFreeChart.addChangeListener(ChartChangeListener);35;11;0;4;1;2;7;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;1.75;org.jfree.chart.ChartPanelTest.test2502355_restoreAutoDomainBounds();2;16;0;12;6;10;4;11;1;0;9;10;5;5;1;1;1;1;0;0;0;0;0.33;1,0000;1,0000;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.ChartPanelTest.testSetMouseWheelEnabled();1;16;0;12;5;10;4;7;1;0;9;10;4;6;1;1;1;1;0;0;0;0;0.33;0,7500;0,2500;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.ChartPanelTest.test2502355_zoomInRange();2;16;0;12;6;10;4;11;1;0;9;10;5;5;1;1;1;1;0;0;0;0;0.33;0,7500;0,2500;
org.jfree.chart.JFreeChart.addChangeListener(ChartChangeListener);35;11;0;4;1;2;7;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;1.75;org.jfree.chart.ChartPanelTest.test2502355_zoomInRange();2;16;0;12;6;10;4;11;1;0;9;10;5;5;1;1;1;1;0;0;0;0;0.33;1,0000;1,0000;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.plot.XYPlotTest.testDrawRangeGridlines();2;21;0;17;8;13;4;9;2;0;9;11;6;5;2;2;2;1;1;0;1;0;0.24;0,7500;0,2500;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.plot.XYPlotTest.testDrawRangeGridlines();2;21;0;17;8;13;4;9;2;0;9;11;6;5;2;2;2;1;1;0;1;0;0.24;0,4824;0,0009;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.plot.XYPlotTest.test1654215();2;21;0;17;8;13;4;10;2;0;9;11;6;5;2;2;2;1;1;0;1;0;0.24;0,7500;0,2500;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.plot.XYPlotTest.test1654215();2;21;0;17;8;13;4;10;2;0;9;11;6;5;2;2;2;1;1;0;1;0;0.24;0,4824;0,0009;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.plot.XYPlotTest.testDrawSeriesWithZeroItems();2;21;0;17;7;13;4;8;2;0;9;11;5;6;2;2;2;1;1;0;1;0;0.24;0,7500;0,2500;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.plot.XYPlotTest.testDrawSeriesWithZeroItems();2;21;0;17;7;13;4;8;2;0;9;11;5;6;2;2;2;1;1;0;1;0;0.24;0,4824;0,0009;
