Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.accumulo.core.replication.ReplicationTarget.write(DataOutput);11;22;2;20;1;15;0;3;8;1;9;13;1;12;4;4;4;1;3;0;1;0;0.00;org.apache.accumulo.core.replication.ReplicationTargetTest.staticToTextHelper();0;9;1;8;4;6;0;8;1;0;6;7;4;3;1;1;1;1;0;0;0;0;0.00;0,6875;NaN;
org.apache.accumulo.core.replication.ReplicationTarget.write(DataOutput);11;22;2;20;1;15;0;3;8;1;9;13;1;12;4;4;4;1;3;0;1;0;0.00;org.apache.accumulo.core.replication.ReplicationTargetTest.writableOut();0;10;1;9;5;7;0;8;1;0;7;8;5;3;1;1;1;1;0;0;0;0;0.00;0,6875;NaN;
org.apache.accumulo.core.util.HostAndPort.fromParts(String,int);35;20;0;6;2;4;14;6;1;0;4;5;2;3;1;1;1;1;0;0;0;0;2.33;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testFuture();3;17;4;13;6;11;0;21;1;0;10;11;5;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getExtent();13;6;0;6;1;3;0;6;2;0;2;4;1;3;2;2;2;1;0;0;1;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testFuture();3;17;4;13;6;11;0;21;1;0;10;11;5;6;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getLocation();10;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testFuture();3;17;4;13;6;11;0;21;1;0;10;11;5;6;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.hasCurrent();7;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;2;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testFuture();3;17;4;13;6;11;0;21;1;0;10;11;5;6;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.util.HostAndPort.fromParts(String,int);35;20;0;6;2;4;14;6;1;0;4;5;2;3;1;1;1;1;0;0;0;0;2.33;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getCloned();4;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getCompactId();4;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getDir();3;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getExtent();13;6;0;6;1;3;0;6;2;0;2;4;1;3;2;2;2;1;0;0;1;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getFiles();7;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getFlushId();4;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getLast();3;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getLoaded();5;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getLocation();10;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getScans();3;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.getTime();3;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.metadata.schema.TabletMetadata.hasCurrent();7;4;0;4;1;2;0;3;1;0;2;3;1;2;1;1;2;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
