Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.dubbo.common.beanutil.JavaBeanSerializeUtil.serialize(Object,JavaBeanAccessor);11;10;0;10;2;6;0;3;3;0;4;7;2;5;3;3;3;3;2;2;1;2;0.00;org.apache.dubbo.common.beanutil.JavaBeanSerializeUtilTest.testDeserializeBean();2;33;3;30;9;28;0;31;1;0;25;26;9;17;1;1;1;1;0;0;0;0;0.00;0,4000;0,3333;
org.apache.dubbo.common.bytecode.ClassGenerator.addDefaultConstructor();5;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain0();3;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.bytecode.ClassGenerator.addMethod(String);9;7;0;7;1;4;0;4;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain0();3;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.bytecode.ClassGenerator.setClassName(String);6;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain0();3;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.bytecode.ClassGenerator.addDefaultConstructor();5;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain();1;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.bytecode.ClassGenerator.addField(String);7;7;0;7;1;4;0;4;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain();1;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;0,7500;0,5000;
org.apache.dubbo.common.bytecode.ClassGenerator.addMethod(String);9;7;0;7;1;4;0;4;2;0;3;5;1;4;2;2;2;1;0;0;1;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain();1;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.bytecode.ClassGenerator.setClassName(String);6;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.dubbo.common.bytecode.ClassGeneratorTest.testMain();1;28;5;23;6;20;0;18;3;0;18;22;7;15;3;3;3;1;0;0;2;0;0.00;1,0000;1,0000;
org.apache.dubbo.common.extension.AdaptiveClassCodeGenerator.generate();4;25;3;18;3;13;4;14;8;1;10;15;4;11;4;4;4;1;0;0;1;0;0.22;org.apache.dubbo.common.extension.AdaptiveClassCodeGeneratorTest.testGenerate();1;11;0;10;5;7;1;10;1;0;6;8;5;3;1;1;1;1;0;0;1;0;0.10;0,8571;0,3750;
org.apache.dubbo.common.io.Bytes.base642bytes(String,int,int,char[]);7;79;9;61;10;47;9;6;1732;3;33;49;11;38;16;16;16;1;5;0;2;0;0.15;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,0556;0,0250;
