Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Private Method,org.apache.tika.TestRereadableInputStream.doACloseBehaviorTest(boolean),2,12,2,10,4,6,0,6,2,0,5,7,3,4,2,2,2,1,0,0,1,0,0.00
Private Method,org.apache.tika.TestRereadableInputStream.doTestRewind(boolean),2,19,3,16,4,12,0,7,2,0,9,12,4,8,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.tika.TestRereadableInputStream.test(),3,21,1,18,5,13,2,6,3,0,10,14,6,8,3,3,3,1,0,0,3,0,0.11
Public Method,org.apache.tika.TestRereadableInputStream.testCloseBehavior(),0,4,0,4,1,2,0,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestRereadableInputStream.testRewind(),0,10,0,4,1,2,6,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.50
Private Static Method,"org.apache.tika.TestXMLEntityExpansion.test(String,byte[],Parser,ParseContext)",7,20,0,20,3,15,0,5,5,1,8,12,3,9,5,5,8,1,3,0,2,0,0.00
Public Method,org.apache.tika.TestXMLEntityExpansion.testDOM(),3,12,0,12,3,8,0,8,3,0,7,10,4,6,3,3,4,1,1,0,2,0,0.00
Public Method,org.apache.tika.TestXMLEntityExpansion.testProtectedXML(),5,27,1,25,7,18,1,8,12,1,19,24,9,15,5,5,5,1,2,0,1,0,0.04
Public Method,org.apache.tika.TestXMLEntityExpansion.testVulnerableParser(),2,20,2,18,5,13,0,7,1,0,9,12,5,7,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestXMLEntityExpansion.testVulnerableParser.(Anon_1).run(),1,7,0,7,0,5,0,1,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Private Method,org.apache.tika.TestXXEInXML._testPOIOOXMLs(String),7,39,4,33,8,28,2,15,6,1,20,24,8,16,4,4,4,1,2,0,2,0,0.06
Private Method,org.apache.tika.TestXXEInXML._testXMLInZips(String),4,16,2,13,7,10,1,8,1,0,8,10,7,3,1,1,1,1,0,0,1,0,0.08
Public Method,org.apache.tika.TestXXEInXML.test2003_2006xml(),2,16,1,15,4,13,0,6,1,0,11,12,4,8,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestXXEInXML.testConfirmVulnerable(),0,10,1,9,1,6,0,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.TestXXEInXML.testDOM(),2,8,0,7,3,4,1,4,2,0,5,7,4,3,2,2,2,1,0,0,1,0,0.14
Public Method,org.apache.tika.TestXXEInXML.testDOMTikaConfig(),1,11,0,9,4,6,2,4,1,0,4,6,4,2,1,1,1,1,0,0,1,0,0.22
Public Method,org.apache.tika.TestXXEInXML.testDocxWithIncorrectSAXConfiguration(),3,17,1,14,6,11,2,11,1,0,9,11,6,5,1,1,1,1,0,0,1,0,0.14
Public Method,org.apache.tika.TestXXEInXML.testInjectedXML(),2,12,1,11,3,8,0,4,2,0,4,6,3,3,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.TestXXEInXML.testPOIOOXMLs(),0,19,0,19,1,16,0,1,2,0,1,4,2,2,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.tika.TestXXEInXML.testXML(),1,4,0,4,1,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.TestXXEInXML.testXMLInZips(),0,7,0,7,1,4,0,1,2,0,1,4,2,2,2,2,2,1,0,0,1,0,0.00
Public Constructor,org.apache.tika.Tika.Tika(),36,6,0,3,1,1,3,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.00
Public Constructor,org.apache.tika.Tika.Tika(Detector),7,10,0,3,1,1,7,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Constructor,"org.apache.tika.Tika.Tika(Detector,Parser)",3,12,0,5,1,3,7,6,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.40
Public Constructor,"org.apache.tika.Tika.Tika(Detector,Parser,Translator)",4,13,0,5,1,3,8,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.60
Public Constructor,org.apache.tika.Tika.Tika(TikaConfig),21,8,0,3,1,1,5,5,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.tika.Tika.detect(File),5,19,0,7,2,4,12,4,1,0,2,4,2,2,1,1,1,1,0,0,1,0,1.71
Public Method,org.apache.tika.Tika.detect(InputStream),2,18,0,3,1,1,15,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,5.00
Public Method,"org.apache.tika.Tika.detect(InputStream,Metadata)",9,31,0,9,2,5,22,4,2,0,2,4,1,3,2,2,3,1,1,0,1,0,2.44
Public Method,"org.apache.tika.Tika.detect(InputStream,String)",5,23,0,5,2,3,18,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,3.60
Public Method,org.apache.tika.Tika.detect(Path),2,18,0,6,2,3,12,4,1,0,2,4,2,2,1,1,1,1,0,0,1,0,2.00
Public Method,org.apache.tika.Tika.detect(String),10,17,0,7,1,4,10,2,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.43
Public Method,org.apache.tika.Tika.detect(URL),2,18,0,6,2,3,12,4,1,0,2,4,2,2,1,1,1,1,0,0,1,0,2.00
Public Method,org.apache.tika.Tika.detect(byte[]),2,22,0,9,1,5,13,3,2,0,2,5,1,4,2,2,2,1,1,0,2,0,1.44
Public Method,"org.apache.tika.Tika.detect(byte[],String)",3,23,0,9,1,5,14,3,2,0,2,5,1,4,2,2,2,1,1,0,2,0,1.56
Public Method,org.apache.tika.Tika.getDetector(),4,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.Tika.getMaxStringLength(),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.apache.tika.Tika.getParser(),14,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.Tika.getTranslator(),1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.Tika.parse(File),3,11,0,3,1,1,8,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,"org.apache.tika.Tika.parse(File,Metadata)",3,17,0,5,3,2,12,3,1,0,2,3,2,1,1,1,1,1,0,0,0,0,2.40
Public Method,org.apache.tika.Tika.parse(InputStream),3,14,0,3,1,1,11,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.67
Public Method,"org.apache.tika.Tika.parse(InputStream,Metadata)",12,21,0,6,3,3,15,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,2.50
Public Method,org.apache.tika.Tika.parse(Path),1,10,0,3,1,1,7,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,"org.apache.tika.Tika.parse(Path,Metadata)",3,15,0,4,2,2,11,3,1,0,2,3,2,1,1,1,1,1,0,0,0,0,2.75
Public Method,org.apache.tika.Tika.parse(URL),1,13,0,5,3,3,8,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,1.60
Public Method,org.apache.tika.Tika.parseToString(File),10,20,0,6,4,3,14,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.apache.tika.Tika.parseToString(InputStream),2,23,0,4,2,1,19,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.75
Public Method,"org.apache.tika.Tika.parseToString(InputStream,Metadata)",21,39,0,18,5,12,21,8,3,0,7,10,3,7,3,3,3,1,1,0,2,0,1.17
Public Method,"org.apache.tika.Tika.parseToString(InputStream,Metadata,int)",8,40,0,18,5,12,22,8,3,0,7,10,3,7,3,3,3,1,1,0,2,0,1.22
Public Method,org.apache.tika.Tika.parseToString(Path),1,18,0,5,3,3,13,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,2.60
Public Method,org.apache.tika.Tika.parseToString(URL),2,19,0,5,3,3,14,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,2.80
Public Method,org.apache.tika.Tika.setMaxStringLength(int),2,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.67
Public Method,org.apache.tika.Tika.toString(),8,19,2,17,3,12,0,4,6,1,6,10,3,7,4,4,4,1,2,0,2,0,0.00
Public Method,"org.apache.tika.Tika.translate(InputStream,String)",4,15,0,7,1,4,8,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.14
Public Method,"org.apache.tika.Tika.translate(InputStream,String,String)",5,15,0,7,1,4,8,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.14
Public Method,"org.apache.tika.Tika.translate(String,String)",4,14,0,7,1,4,7,2,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.00
Public Method,"org.apache.tika.Tika.translate(String,String,String)",5,15,0,7,1,4,8,2,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.14
Public Method,org.apache.tika.TikaDetectionTest.testHttpServerFileExtensions(),1,832,1,782,1,780,49,2,1,0,780,781,1,780,1,1,1,1,0,0,0,0,0.06
Public Method,org.apache.tika.TikaIT.testToString(),0,6,0,6,2,4,0,5,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.TikaTest.ByteCopyingHandler.handle(String,MediaType,InputStream)",2,15,0,14,3,9,1,7,4,1,6,9,2,7,3,3,3,1,1,0,1,0,0.07
