Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,org.apache.commons.io.CopyUtilsTest.copy_inputStreamToWriter(),2,15,3,12,5,10,0,12,1,0,10,11,5,6,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.copy_inputStreamToWriterWithEncoding(),0,7,0,7,4,5,0,6,1,0,5,6,4,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.copy_readerToWriter(),2,18,2,16,7,14,0,11,1,0,11,12,7,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.copy_stringToOutputStream(),2,17,3,8,4,6,6,9,1,0,6,7,4,3,1,1,1,1,0,0,0,0,0.75
Public Method,org.apache.commons.io.CopyUtilsTest.copy_stringToWriter(),2,13,3,10,5,8,0,10,1,0,8,9,5,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.testCopy_byteArrayToWriterWithEncoding(),0,7,0,7,4,5,0,5,1,0,5,6,4,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.testCopy_inputStreamToOutputStream(),2,14,3,11,5,9,0,11,1,0,9,10,5,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.CopyUtilsTest.testCopy_readerToOutputStream(),2,19,3,10,5,8,6,10,1,0,8,9,5,4,1,1,1,1,0,0,0,0,0.60
Public Method,org.apache.commons.io.CopyUtilsTest.testCtor(),0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Constructor,"org.apache.commons.io.DemuxTestCase.ReaderThread.ReaderThread(String,InputStream,DemuxInputStream)",4,7,0,7,3,3,0,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.DemuxTestCase.ReaderThread.getData(),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
